,TSLA,AAPL,NVDA
2013-04-02,2.9560000896453857,13.153721809387207,0.2851196825504303
2013-04-03,2.740000009536743,13.221050262451172,0.2816368639469147
2013-04-04,2.8006670475006104,13.090370178222656,0.2844231426715851
2013-04-05,2.757999897003174,12.95203685760498,0.2892989218235016
2013-04-08,2.7886669635772705,13.044157981872559,0.2886023223400116
2013-04-09,2.700000047683716,13.06772518157959,0.2932460308074951
2013-04-10,2.7906670570373535,13.334291458129883,0.2978895902633667
2013-04-11,2.9059998989105225,13.292672157287598,0.29649657011032104
2013-04-12,2.9166669845581055,13.154030799865723,0.30392640829086304
2013-04-15,2.886667013168335,12.849510192871094,0.2976573705673218
2013-04-16,3.0393331050872803,13.045075416564941,0.30090802907943726
2013-04-17,3.0299999713897705,12.327692985534668,0.2969609498977661
2013-04-18,3.131333112716675,11.998688697814941,0.2911564111709595
2013-04-19,3.188667058944702,11.952171325683594,0.29185283184051514
2013-04-22,3.3459999561309814,12.201294898986816,0.2923172116279602
2013-04-23,3.4006669521331787,12.429609298706055,0.2999792993068695
2013-04-24,3.361999988555908,12.409101486206055,0.31019535660743713
2013-04-25,3.4666669368743896,12.498470306396484,0.3127492368221283
2013-04-26,3.413332939147949,12.768406867980957,0.31135624647140503
2013-04-29,3.6626670360565186,13.16382122039795,0.31507110595703125
2013-04-30,3.5993330478668213,13.551280975341797,0.31971487402915955
2013-05-01,3.552000045776367,13.444472312927246,0.31692853569984436
2013-05-02,3.607332944869995,13.635140419006348,0.3206435441970825
2013-05-03,3.636667013168335,13.77164077758789,0.3220365643501282
2013-05-06,3.9666669368743896,14.100031852722168,0.3211078941822052
2013-05-07,3.700666904449463,14.037288665771484,0.31692853569984436
2013-05-08,3.7193329334259033,14.195825576782227,0.3227331340312958
2013-05-09,4.626667022705078,14.07197380065918,0.3229653835296631
2013-05-10,5.117332935333252,13.954909324645996,0.337592750787735
2013-05-13,5.853332996368408,14.009437561035156,0.33062732219696045
2013-05-14,5.549333095550537,13.674253463745117,0.33550313115119934
2013-05-15,5.656000137329102,13.211827278137207,0.34130769968032837
2013-05-16,6.150000095367432,13.388357162475586,0.3396824300289154
2013-05-17,6.099999904632568,13.34769344329834,0.3452548086643219
2013-05-20,5.995999813079834,13.645598411560059,0.3445582091808319
2013-05-21,5.8393330574035645,13.544859886169434,0.3481753170490265
2013-05-22,5.815999984741211,13.596925735473633,0.33604052662849426
2013-05-23,6.182000160217285,13.621261596679688,0.3414079248905182
2013-05-24,6.4720001220703125,13.713994979858398,0.33930760622024536
2013-05-28,7.355332851409912,13.599695205688477,0.3390742540359497
2013-05-29,6.975333213806152,13.707828521728516,0.33697399497032166
2013-05-30,6.99666690826416,13.912083625793457,0.3414079248905182
2013-05-31,6.517333030700684,13.855094909667969,0.3376741409301758
2013-06-03,6.172667026519775,13.885589599609375,0.33720749616622925
2013-06-04,6.322667121887207,13.842148780822754,0.3376741409301758
2013-06-05,6.357999801635742,13.712760925292969,0.33043986558914185
2013-06-06,6.489999771118164,13.507891654968262,0.3325400948524475
2013-06-07,6.802667140960693,13.611098289489746,0.33720749616622925
2013-06-10,6.670000076293945,13.521136283874512,0.33697399497032166
2013-06-11,6.297999858856201,13.481395721435547,0.3306733965873718
2013-06-12,6.51533317565918,13.314727783203125,0.32787296175956726
2013-06-13,6.545332908630371,13.43087100982666,0.3353404402732849
2013-06-14,6.686666965484619,13.248795509338379,0.3348737955093384
2013-06-17,6.813333034515381,13.30887222290039,0.3381407856941223
2013-06-18,6.892666816711426,13.301786422729492,0.33604052662849426
2013-06-19,6.97866678237915,13.031606674194336,0.3463083505630493
2013-06-20,6.710000038146973,12.841829299926758,0.33697399497032166
2013-06-21,6.636666774749756,12.738934516906738,0.33650732040405273
2013-06-24,6.765999794006348,12.40128231048584,0.32950636744499207
2013-06-25,6.826666831970215,12.404054641723633,0.33184000849723816
2013-06-26,7.047999858856201,12.263574600219727,0.32997310161590576
2013-06-27,7.283332824707031,12.131409645080566,0.3269394338130951
2013-06-28,7.157332897186279,12.216127395629883,0.3276396095752716
2013-07-01,7.811999797821045,12.60707950592041,0.32903972268104553
2013-07-02,7.8546671867370605,12.892661094665527,0.3288063406944275
2013-07-03,7.682666778564453,12.963826179504395,0.3297397792339325
2013-07-05,8.005999565124512,12.859703063964844,0.332306832075119
2013-07-08,8.107333183288574,12.786681175231934,0.3306733965873718
2013-07-09,8.229999542236328,13.011581420898438,0.332306832075119
2013-07-10,8.15133285522461,12.961669921875,0.3367406129837036
2013-07-11,8.37399959564209,13.163769721984863,0.3414079248905182
2013-07-12,8.65999984741211,13.139739036560059,0.34164127707481384
2013-07-15,8.484000205993652,13.1683931350708,0.3409411609172821
2013-07-16,7.269999980926514,13.253419876098633,0.3428080677986145
2013-07-17,8.016667366027832,13.256811141967773,0.3409411609172821
2013-07-18,7.935332775115967,13.301477432250977,0.3395410478115082
2013-07-19,7.97866678237915,13.091680526733398,0.332306832075119
2013-07-22,8.161999702453613,13.133578300476074,0.33207330107688904
2013-07-23,8.182666778564453,12.908065795898438,0.3316066563129425
2013-07-24,8.113332748413086,13.571046829223633,0.3316066563129425
2013-07-25,8.271332740783691,13.509122848510742,0.33277350664138794
2013-07-26,8.62600040435791,13.585834503173828,0.3313734233379364
2013-07-29,8.974666595458984,13.795323371887207,0.3306733965873718
2013-07-30,8.78266716003418,13.965689659118652,0.33627399802207947
2013-07-31,8.95199966430664,13.941349983215332,0.33697399497032166
2013-08-01,9.036666870117188,14.069206237792969,0.34164127707481384
2013-08-02,9.199999809265137,14.249735832214355,0.34444165229797363
2013-08-05,9.645333290100098,14.462617874145508,0.3460751175880432
2013-08-06,9.476667404174805,14.33322525024414,0.3409411609172821
2013-08-07,8.9486665725708,14.324904441833496,0.34070783853530884
2013-08-08,10.232000350952148,14.296374320983887,0.34304139018058777
2013-08-09,10.199999809265137,14.09294605255127,0.3381407856941223
2013-08-12,9.825332641601562,14.493295669555664,0.3353404402732849
2013-08-13,9.695332527160645,15.18205451965332,0.33650732040405273
2013-08-14,9.290666580200195,15.458980560302734,0.3507423400878906
2013-08-15,9.311332702636719,15.440678596496582,0.3530760407447815
2013-08-16,9.466667175292969,15.577751159667969,0.35447612404823303
2013-08-19,9.65999984741211,15.745524406433105,0.34887537360191345
2013-08-20,9.972000122070312,15.538683891296387,0.35063448548316956
2013-08-21,9.857333183288574,15.578678131103516,0.3489927351474762
2013-08-22,10.473333358764648,15.597291946411133,0.35086894035339355
2013-08-23,10.78933334350586,15.537127494812012,0.35086894035339355
2013-08-26,10.947999954223633,15.597596168518066,0.3515726327896118
2013-08-27,11.133999824523926,15.151656150817871,0.34711650013923645
2013-08-28,11.096667289733887,15.223297119140625,0.34711650013923645
2013-08-29,11.070667266845703,15.248102188110352,0.3464128077030182
2013-08-30,11.266667366027832,15.109171867370605,0.34594374895095825
2013-09-03,11.262666702270508,15.151347160339355,0.34617823362350464
2013-09-04,11.374667167663574,15.46487045288086,0.3494618535041809
2013-09-05,11.328666687011719,15.358809471130371,0.3503999710083008
2013-09-06,11.131333351135254,15.450299263000488,0.3489927351474762
2013-09-09,10.713333129882812,15.696834564208984,0.3548562228679657
2013-09-10,11.091333389282227,15.339277267456055,0.3623614013195038
2013-09-11,10.90133285522461,14.504150390625,0.3684593737125397
2013-09-12,10.995332717895508,14.658585548400879,0.36822494864463806
2013-09-13,11.03600025177002,14.417010307312012,0.37057021260261536
2013-09-16,11.10533332824707,13.958667755126953,0.37080472707748413
2013-09-17,11.081999778747559,14.119926452636719,0.37197744846343994
2013-09-18,11.08133316040039,14.410186767578125,0.37526100873947144
2013-09-19,11.861332893371582,14.646491050720215,0.37361910939216614
2013-09-20,12.22599983215332,14.494845390319824,0.37033572793006897
2013-09-23,12.074000358581543,15.215232849121094,0.36681756377220154
2013-09-24,12.155332565307617,15.167475700378418,0.36822494864463806
2013-09-25,12.349332809448242,14.93272590637207,0.36869385838508606
2013-09-26,12.576000213623047,15.078165054321289,0.3675212264060974
2013-09-27,12.726667404174805,14.970558166503906,0.3654104173183441
2013-09-30,12.891332626342773,14.784490585327148,0.36494138836860657
2013-10-01,12.866666793823242,15.132125854492188,0.36470672488212585
2013-10-02,12.063332557678223,15.181741714477539,0.36447224020957947
2013-10-03,11.553999900817871,14.9910249710083,0.36071959137916565
2013-10-04,12.065333366394043,14.979241371154785,0.3656449019908905
2013-10-07,12.204667091369629,15.125609397888184,0.3656449019908905
2013-10-08,11.648667335510254,14.91443157196045,0.36259594559669495
2013-10-09,11.251999855041504,15.089637756347656,0.3569669723510742
2013-10-10,11.528667449951172,15.184219360351562,0.3609541952610016
2013-10-11,11.91333293914795,15.282525062561035,0.3579050600528717
2013-10-14,11.981332778930664,15.382694244384766,0.36329954862594604
2013-10-15,12.262666702270508,15.464561462402344,0.3614233434200287
2013-10-16,12.237333297729492,15.539918899536133,0.3658794164657593
2013-10-17,12.186667442321777,15.64504623413086,0.3665831387042999
2013-10-18,12.226667404174805,15.781184196472168,0.37080472707748413
2013-10-21,11.506667137145996,16.167892456054688,0.37174296379089355
2013-10-22,11.435999870300293,16.121681213378906,0.36986660957336426
2013-10-23,10.966667175292969,16.279525756835938,0.363534152507782
2013-10-24,11.543333053588867,16.495058059692383,0.3609541952610016
2013-10-25,11.310667037963867,16.31053924560547,0.35743609070777893
2013-10-28,10.857333183288574,16.43210220336914,0.3567325174808502
2013-10-29,10.964667320251465,16.02275848388672,0.357201486825943
2013-10-30,10.614666938781738,16.277667999267578,0.3569669723510742
2013-10-31,10.662667274475098,16.209442138671875,0.35626333951950073
2013-11-01,10.811332702636719,16.126646041870117,0.3579050600528717
2013-11-04,11.680000305175781,16.33504295349121,0.3475854992866516
2013-11-05,11.787332534790039,16.294723510742188,0.34711650013923645
2013-11-06,10.077333450317383,16.248565673828125,0.3494618535041809
2013-11-07,9.317999839782715,15.98560619354248,0.34125301241874695
2013-11-08,9.196666717529297,16.237335205078125,0.36494138836860657
2013-11-11,9.646666526794434,16.190229415893555,0.3679901659488678
2013-11-12,9.186667442321777,16.220182418823242,0.36869385838508606
2013-11-13,9.24666690826416,16.23951530456543,0.3787790536880493
2013-11-14,9.173333168029785,16.474395751953125,0.3804207742214203
2013-11-15,9.029999732971191,16.375518798828125,0.37924814224243164
2013-11-18,8.10533332824707,16.1771240234375,0.37010103464126587
2013-11-19,8.406000137329102,16.20583724975586,0.3640880882740021
2013-11-20,8.074000358581543,16.06390953063965,0.35866445302963257
2013-11-21,8.140000343322754,16.255422592163086,0.36149412393569946
2013-11-22,8.092000007629395,16.213632583618164,0.35795703530311584
2013-11-25,8.055999755859375,16.33652114868164,0.36573871970176697
2013-11-26,8.033332824707031,16.637836456298828,0.3688041865825653
2013-11-27,8.462667465209961,17.02960777282715,0.3702191114425659
2013-11-29,8.485333442687988,17.34496307373047,0.36786094307899475
2013-12-02,8.277999877929688,17.193992614746094,0.3713981807231903
2013-12-03,9.646666526794434,17.66468048095703,0.3711622655391693
2013-12-04,9.263333320617676,17.623506546020508,0.3763499855995178
2013-12-05,9.36533260345459,17.713964462280273,0.3702191114425659
2013-12-06,9.157333374023438,17.46817398071289,0.364795446395874
2013-12-09,9.4399995803833,17.66811180114746,0.35866445302963257
2013-12-10,9.47933292388916,17.640668869018555,0.36691775918006897
2013-12-11,9.3100004196167,17.509965896606445,0.36338064074516296
2013-12-12,9.83133316040039,17.484394073486328,0.3563064634799957
2013-12-13,9.84333324432373,17.29380226135254,0.354184091091156
2013-12-16,9.862667083740234,17.38956642150879,0.3546556830406189
2013-12-17,10.163999557495117,17.311277389526367,0.3563064634799957
2013-12-18,9.86533260345459,17.17963981628418,0.36125829815864563
2013-12-19,9.381333351135254,16.982826232910156,0.3626731336116791
2013-12-20,9.549332618713379,17.12506103515625,0.3699832558631897
2013-12-23,9.569999694824219,17.782272338867188,0.37210550904273987
2013-12-24,10.093999862670898,17.706790924072266,0.37304869294166565
2013-12-26,10.366666793823242,17.58919334411621,0.3695116341114044
2013-12-27,10.074666976928711,17.470355987548828,0.371633917093277
2013-12-30,10.162667274475098,17.296621322631836,0.3765859305858612
2013-12-31,10.028667449951172,17.49936294555664,0.37776485085487366
2014-01-02,10.006667137145996,17.25325584411621,0.3739919662475586
2014-01-03,9.970666885375977,16.874271392822266,0.3695116341114044
2014-01-06,9.800000190734863,16.96628761291504,0.37446367740631104
2014-01-07,9.957332611083984,16.844955444335938,0.3805946409702301
2014-01-08,10.085332870483398,16.95163345336914,0.38578248023986816
2014-01-09,9.835332870483398,16.73516273498535,0.3713981807231903
2014-01-10,9.714667320251465,16.623483657836914,0.37092652916908264
2014-01-13,9.28933334350586,16.710519790649414,0.3622015416622162
2014-01-14,10.751333236694336,17.043025970458984,0.37352055311203003
2014-01-15,10.942000389099121,17.385204315185547,0.3775290846824646
2014-01-16,11.39799976348877,17.28819465637207,0.37870821356773376
2014-01-17,11.333999633789062,16.864606857299805,0.3770575225353241
2014-01-21,11.778667449951172,17.126619338989258,0.3784724175930023
2014-01-22,11.904000282287598,17.20273208618164,0.3780007064342499
2014-01-23,12.100000381469727,17.34839630126953,0.3765859305858612
2014-01-24,11.640000343322754,17.033039093017578,0.36691775918006897
2014-01-27,11.307999610900879,17.171222686767578,0.3645596504211426
2014-01-28,11.892000198364258,15.7987699508667,0.36809679865837097
2014-01-29,11.682000160217285,15.619410514831543,0.3645596504211426
2014-01-30,12.189332962036133,15.58916187286377,0.37069082260131836
2014-01-31,12.093999862670898,15.614738464355469,0.3702191114425659
2014-02-03,11.807332992553711,15.643745422363281,0.3652671277523041
2014-02-04,11.915332794189453,15.87020492553711,0.367389440536499
2014-02-05,11.628000259399414,15.98873519897461,0.3640880882740021
2014-02-06,11.892000198364258,16.081926345825195,0.3688041865825653
2014-02-07,12.435333251953125,16.306917190551758,0.3742278516292572
2014-02-10,13.104000091552734,16.599050521850586,0.3754068613052368
2014-02-11,13.107999801635742,16.817760467529297,0.38318854570388794
2014-02-12,13.021332740783691,16.81650161743164,0.3968654274940491
2014-02-13,13.308667182922363,17.083541870117188,0.4093632698059082
2014-02-14,13.215332984924316,17.069725036621094,0.42233261466026306
2014-02-18,13.579999923706055,17.13248634338379,0.4220968782901764
2014-02-19,12.909333229064941,16.862009048461914,0.42775633931159973
2014-02-20,13.998000144958496,16.666831970214844,0.4428480863571167
2014-02-21,13.973333358764648,16.481689453125,0.43954673409461975
2014-02-24,14.510000228881836,16.553863525390625,0.44591355323791504
2014-02-25,16.53333282470703,16.381593704223633,0.4439001977443695
2014-02-26,16.866666793823242,16.233802795410156,0.443189412355423
2014-02-27,16.836000442504883,16.557632446289062,0.43821513652801514
2014-02-28,16.320667266845703,16.51275634765625,0.43537262082099915
2014-03-03,16.70400047302246,16.560449600219727,0.43324071168899536
2014-03-04,16.98933219909668,16.669649124145508,0.43774136900901794
2014-03-05,16.8439998626709,16.70479965209961,0.44153136014938354
2014-03-06,16.862667083740234,16.65427589416504,0.43537262082099915
2014-03-07,16.413999557495117,16.644550323486328,0.43489891290664673
2014-03-10,15.922666549682617,16.65961265563965,0.4285034239292145
2014-03-11,15.62733268737793,16.821840286254883,0.43276718258857727
2014-03-12,16.099332809448242,16.838153839111328,0.4339514970779419
2014-03-13,15.852666854858398,16.651140213012695,0.42021289467811584
2014-03-14,15.39799976348877,16.46411895751953,0.42210784554481506
2014-03-17,15.59866714477539,16.528446197509766,0.42210784554481506
2014-03-18,16.002666473388672,16.674678802490234,0.43205657601356506
2014-03-19,15.72266674041748,16.6702823638916,0.43963634967803955
2014-03-20,15.660667419433594,16.58995246887207,0.43987327814102173
2014-03-21,15.259332656860352,16.72079849243164,0.43916264176368713
2014-03-24,14.678000450134277,16.919113159179688,0.4370307922363281
2014-03-25,14.696000099182129,17.101110458374023,0.4370307922363281
2014-03-26,14.197333335876465,16.937625885009766,0.4270821809768677
2014-03-27,13.821332931518555,16.864826202392578,0.42139723896980286
2014-03-28,14.157999992370605,16.845996856689453,0.4240027964115143
2014-03-31,13.896666526794434,16.842235565185547,0.4242396354675293
2014-04-01,14.464667320251465,16.996305465698242,0.44176816940307617
2014-04-02,15.352666854858398,17.02454948425293,0.4389258623123169
2014-04-03,15.026666641235352,16.90656089782715,0.44366326928138733
2014-04-04,14.148667335510254,16.68784523010254,0.4299248158931732
2014-04-07,13.834667205810547,16.425832748413086,0.4313458502292633
2014-04-08,14.36400032043457,16.424896240234375,0.44674256443977356
2014-04-09,14.461999893188477,16.640785217285156,0.446268767118454
2014-04-10,13.612667083740234,16.42615509033203,0.43537262082099915
2014-04-11,13.585332870483398,16.304712295532227,0.4292140305042267
2014-04-14,13.206000328063965,16.36967658996582,0.4339514970779419
2014-04-15,12.927332878112793,16.252939224243164,0.4370307922363281
2014-04-16,13.27400016784668,16.2858943939209,0.4379783868789673
2014-04-17,13.208000183105469,16.471960067749023,0.43963634967803955
2014-04-21,13.625332832336426,16.66745376586914,0.443189412355423
2014-04-22,14.576000213623047,16.68408203125,0.4469795525074005
2014-04-23,13.866000175476074,16.466001510620117,0.45219066739082336
2014-04-24,13.857333183288574,17.81591796875,0.456217497587204
2014-04-25,13.323332786560059,17.946775436401367,0.44366326928138733
2014-04-28,13.234000205993652,18.641807556152344,0.44176816940307617
2014-04-29,13.79466724395752,18.586580276489258,0.4427158236503601
2014-04-30,13.859333038330078,18.516294479370117,0.43750452995300293
2014-05-01,13.84866714477539,18.55991554260254,0.43987327814102173
2014-05-02,14.060667037963867,18.594423294067383,0.43655702471733093
2014-05-05,14.440667152404785,18.857376098632812,0.441294401884079
2014-05-06,13.8186674118042,18.651851654052734,0.4322933554649353
2014-05-07,13.423333168029785,18.586580276489258,0.43276718258857727
2014-05-08,11.906000137329102,18.553449630737305,0.43821513652801514
2014-05-09,12.150667190551758,18.476144790649414,0.4275558590888977
2014-05-12,12.311332702636719,18.7061710357666,0.44011011719703674
2014-05-13,12.677332878112793,18.73550796508789,0.4330039918422699
2014-05-14,12.708000183105469,18.738983154296875,0.42874017357826233
2014-05-15,12.572667121887207,18.57964515686035,0.4263714551925659
2014-05-16,12.77066707611084,18.853843688964844,0.4254239499568939
2014-05-19,13.072667121887207,19.077251434326172,0.43916264176368713
2014-05-20,13.020000457763672,19.081031799316406,0.43404653668403625
2014-05-21,13.296667098999023,19.131519317626953,0.43404653668403625
2014-05-22,13.658666610717773,19.16181182861328,0.4359501600265503
2014-05-23,13.819999694824219,19.378273010253906,0.43999555706977844
2014-05-27,14.104000091552734,19.741147994995117,0.447848379611969
2014-05-28,14.015999794006348,19.69002342224121,0.45165571570396423
2014-05-29,14.015999794006348,20.048795700073242,0.45094195008277893
2014-05-30,13.851332664489746,19.97369384765625,0.45213162899017334
2014-06-02,13.646666526794434,19.83643913269043,0.450703889131546
2014-06-03,13.662667274475098,20.116945266723633,0.4488001763820648
2014-06-04,13.599332809448242,20.346660614013672,0.4492760896682739
2014-06-05,13.793333053588867,20.426496505737305,0.4511798918247223
2014-06-06,13.878000259399414,20.370328903198242,0.45284563302993774
2014-06-09,13.687333106994629,20.6962833404541,0.4533214867115021
2014-06-10,13.486666679382324,20.81776237487793,0.45570120215415955
2014-06-11,13.631333351135254,20.73162269592285,0.46165016293525696
2014-06-12,13.567999839782715,20.384843826293945,0.4645058512687683
2014-06-13,13.761333465576172,20.161758422851562,0.46498173475265503
2014-06-16,14.973999977111816,20.364961624145508,0.46355393528938293
2014-06-17,15.444666862487793,20.33846092224121,0.46664753556251526
2014-06-18,15.141332626342773,20.36055564880371,0.46617162227630615
2014-06-19,15.185999870300293,20.289867401123047,0.45546314120292664
2014-06-20,15.305999755859375,20.080034255981445,0.45046600699424744
2014-06-23,15.814666748046875,20.062358856201172,0.4452306926250458
2014-06-24,15.5,19.940879821777344,0.4383298456668854
2014-06-25,15.792667388916016,19.958547592163086,0.44285106658935547
2014-06-26,15.706666946411133,20.077817916870117,0.4369020164012909
2014-06-27,15.937333106994629,20.31637191772461,0.4373778998851776
2014-06-30,16.003999710083008,20.526208877563477,0.44118523597717285
2014-07-01,15.981332778930664,20.656524658203125,0.44618257880210876
2014-07-02,15.295332908630371,20.647693634033203,0.4445168673992157
2014-07-03,15.283332824707031,20.76917266845703,0.44856223464012146
2014-07-07,14.843999862670898,21.19767189025879,0.4449927508831024
2014-07-08,14.604666709899902,21.060731887817383,0.4414232671260834
2014-07-09,14.870667457580566,21.069562911987305,0.4547492265701294
2014-07-10,14.630666732788086,20.99225616455078,0.45236968994140625
2014-07-11,14.541999816894531,21.032014846801758,0.4533214867115021
2014-07-14,15.113332748413086,21.303695678710938,0.4590326249599457
2014-07-15,14.638667106628418,21.054101943969727,0.4609363079071045
2014-07-16,14.477333068847656,20.93482780456543,0.4604604244232178
2014-07-17,14.359999656677246,20.561548233032227,0.4592706561088562
2014-07-18,14.668000221252441,20.857526779174805,0.4388056695461273
2014-07-21,14.702667236328125,20.749290466308594,0.4414232671260834
2014-07-22,14.638667106628418,20.921581268310547,0.43951961398124695
2014-07-23,14.832667350769043,21.467147827148438,0.4302390515804291
2014-07-24,14.902667045593262,21.431798934936523,0.4309529662132263
2014-07-25,14.904666900634766,21.573165893554688,0.4233380854129791
2014-07-28,14.98799991607666,21.871355056762695,0.4216722548007965
2014-07-29,15.000666618347168,21.729990005493164,0.4231001138687134
2014-07-30,15.261333465576172,21.679189682006836,0.4302390515804291
2014-07-31,14.886667251586914,21.115951538085938,0.4164371192455292
2014-08-01,15.5513334274292,21.233013153076172,0.4209584593772888
2014-08-04,15.90133285522461,21.113740921020508,0.4200066030025482
2014-08-05,15.899333000183105,21.009929656982422,0.4202445149421692
2014-08-06,16.595333099365234,20.974586486816406,0.4197685718536377
2014-08-07,16.826000213623047,20.972370147705078,0.4154852628707886
2014-08-08,16.54199981689453,21.030078887939453,0.45213162899017334
2014-08-11,17.288000106811523,21.307558059692383,0.4497520923614502
2014-08-12,17.33066749572754,21.30311393737793,0.4497520923614502
2014-08-13,17.354000091552734,21.585020065307617,0.45236968994140625
2014-08-14,17.42533302307129,21.642738342285156,0.4473723769187927
2014-08-15,17.46733283996582,21.749284744262695,0.4530836045742035
2014-08-18,17.32933235168457,22.011220932006836,0.4592706561088562
2014-08-19,17.117332458496094,22.315326690673828,0.4629753828048706
2014-08-20,17.047332763671875,22.32421112060547,0.46010714769363403
2014-08-21,16.95599937438965,22.326425552368164,0.45580482482910156
2014-08-22,17.118667602539062,22.490684509277344,0.45604386925697327
2014-08-25,17.503332138061523,22.539525985717773,0.45676088333129883
2014-08-26,17.44933319091797,22.395238876342773,0.46488749980926514
2014-08-27,17.549999237060547,22.67049217224121,0.4596290588378906
2014-08-28,17.590667724609375,22.69713592529297,0.46345341205596924
2014-08-29,17.979999542236328,22.75262451171875,0.46488749980926514
2014-09-02,18.941333770751953,22.930204391479492,0.4660826027393341
2014-09-03,18.746000289916992,21.962387084960938,0.4703848659992218
2014-09-04,19.069332122802734,21.780364990234375,0.47875046730041504
2014-09-05,18.492666244506836,21.969043731689453,0.4773164391517639
2014-09-08,18.80733299255371,21.83363914489746,0.47301414608955383
2014-09-09,18.565332412719727,21.751508712768555,0.46703866124153137
2014-09-10,18.739999771118164,22.41965675354004,0.4687117040157318
2014-09-11,18.687332153320312,22.515108108520508,0.46393144130706787
2014-09-12,18.613332748413086,22.566164016723633,0.45699992775917053
2014-09-15,16.923999786376953,22.559505462646484,0.4507855474948883
2014-09-16,17.382667541503906,22.388578414916992,0.45747798681259155
2014-09-17,17.42533302307129,22.54840087890625,0.45771700143814087
2014-09-18,17.58799934387207,22.595020294189453,0.4646485149860382
2014-09-19,17.288000106811523,22.4107723236084,0.45604386925697327
2014-09-22,16.66866683959961,22.43297576904297,0.45150256156921387
2014-09-23,16.694000244140625,22.78369903564453,0.44959044456481934
2014-09-24,16.80933380126953,22.586137771606445,0.4522196054458618
2014-09-25,16.463333129882812,21.724868774414062,0.4424198567867279
2014-09-26,16.440000534057617,22.364166259765625,0.4433760643005371
2014-09-29,16.35066795349121,22.222095489501953,0.4426589012145996
2014-09-30,16.178667068481445,22.364166259765625,0.44098588824272156
2014-10-01,16.016000747680664,22.01565933227539,0.43668362498283386
2014-10-02,16.761333465576172,22.17547607421875,0.43477150797843933
2014-10-03,17.013999938964844,22.11332893371582,0.43572747707366943
2014-10-06,17.374666213989258,22.11332893371582,0.4330982565879822
2014-10-07,17.30466651916504,21.920211791992188,0.428556889295578
2014-10-08,17.28533363342285,22.375268936157227,0.43644461035728455
2014-10-09,17.134000778198242,22.424100875854492,0.42807886004447937
2014-10-10,15.793999671936035,22.35972785949707,0.4027431011199951
2014-10-13,14.97266674041748,22.155506134033203,0.4013091027736664
2014-10-14,15.137332916259766,21.920211791992188,0.4106307029724121
2014-10-15,15.313332557678223,21.651615142822266,0.4168452024459839
2014-10-16,15.09000015258789,21.36748504638672,0.4170842170715332
2014-10-17,15.165332794189453,21.680471420288086,0.4163669943809509
2014-10-20,15.364666938781738,22.1444091796875,0.4199523627758026
2014-10-21,15.689332962036133,22.74596405029297,0.4378785789012909
2014-10-22,15.40666675567627,22.861392974853516,0.4276009202003479
2014-10-23,15.685999870300293,23.269832611083984,0.43716156482696533
2014-10-24,15.682666778564453,23.356403350830078,0.44170287251472473
2014-10-27,14.777999877929688,23.331985473632812,0.4419419467449188
2014-10-28,16.184667587280273,23.693809509277344,0.45245862007141113
2014-10-29,15.873332977294922,23.826988220214844,0.44959044456481934
2014-10-30,15.910667419433594,23.74707794189453,0.44672223925590515
2014-10-31,16.113332748413086,23.973491668701172,0.46703866124153137
2014-11-03,16.172666549682617,24.28426170349121,0.47492602467536926
2014-11-04,15.928667068481445,24.10668182373047,0.481140673160553
2014-11-05,15.39799976348877,24.164396286010742,0.481140673160553
2014-11-06,16.08133316040039,24.233503341674805,0.4832918345928192
2014-11-07,16.01333236694336,24.3026180267334,0.47301414608955383
2014-11-10,16.1286678314209,24.262493133544922,0.4785114824771881
2014-11-11,16.738666534423828,24.456438064575195,0.47277504205703735
2014-11-12,16.606666564941406,24.8020076751709,0.46966779232025146
2014-11-13,16.780000686645508,25.152013778686523,0.4672777056694031
2014-11-14,17.245332717895508,25.455215454101562,0.47301414608955383
2014-11-17,16.93199920654297,25.41285514831543,0.47086286544799805
2014-11-18,17.18000030517578,25.74280548095703,0.4820968210697174
2014-11-19,16.516000747680664,25.564451217651367,0.48029640316963196
2014-11-20,16.58066749572754,25.930070877075195,0.488217294216156
2014-11-21,16.185333251953125,25.96574592590332,0.49085769057273865
2014-11-24,16.447999954223633,26.447290420532227,0.49397820234298706
2014-11-25,16.53933334350586,26.217660903930664,0.4937380254268646
2014-11-26,16.562667846679688,26.52977752685547,0.5021390914916992
2014-11-28,16.301332473754883,26.514179229736328,0.5033390522003174
2014-12-01,15.442667007446289,25.65363121032715,0.49397820234298706
2014-12-02,15.428667068481445,25.555532455444336,0.494698166847229
2014-12-03,15.286666870117188,25.84536361694336,0.5074197053909302
2014-12-04,15.218667030334473,25.74726676940918,0.5028592348098755
2014-12-05,14.913999557495117,25.638029098510742,0.5057395696640015
2014-12-08,14.290666580200195,25.058382034301758,0.49925854802131653
2014-12-09,14.459333419799805,25.44183921813965,0.49757835268974304
2014-12-10,13.989333152770996,24.958057403564453,0.48653721809387207
2014-12-11,13.925333023071289,24.884492874145508,0.4862971007823944
2014-12-12,13.800000190734863,24.463132858276367,0.4711753726005554
2014-12-15,13.602666854858398,24.128721237182617,0.469735324382782
2014-12-16,13.187333106994629,23.79877471923828,0.46445468068122864
2014-12-17,13.721332550048828,24.391799926757812,0.48341676592826843
2014-12-18,14.550666809082031,25.114118576049805,0.4853370785713196
2014-12-19,14.619333267211914,24.920154571533203,0.4901374876499176
2014-12-22,14.84000015258789,25.17876434326172,0.4987786114215851
